,place_id,name,5min % high A.C.,15min % high A.C.,25min % high A.C.,Buurt,Wijk,geometry,WKT_LNG_LAT,pressure 5min,pressure 15min,pressure 25min,5min % high A.C. Category,15min % high A.C. Category,25min % high A.C. Category,pressure 5min Category,pressure 15min Category,pressure 25min Category,Combined Category 5min,Combined Category 15min,Combined Category 25min,total_points,within_5min,within_15min,within_25min,percent_within_5min,percent_within_15min,percent_within_25min
27,ChIJ33lycOYJxkcRjLebyXMgDlQ,Hotel Roemer,29.604372271102967,27.10227674625531,28.09415434515535,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8779832 52.3617901),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",77.8949185989146,42149.57797511374,106888.66441922929,High,High,High,Low,Medium,Medium,High AC + Low Pressure (Potential),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),1434,7,603,929,0.4881450488145049,42.05020920502092,64.78382147838215
28,ChIJ34xZ5MgJxkcRiKJYGqw5Qus,Cityview Hotel,3.294873645463816,22.234770340556533,24.843986208503996,Haarlemmerbuurt-Oost,Haarlemmerbuurt,POINT (4.8927176 52.379858899999995),"POLYGON((4.888437 52.380522,4.889848 52.379731,4.890134 52.379632,4.890239 52.379599,4.89172 52.37927,4.892009 52.379265,4.893526 52.378945,4.893684 52.378901,4.894004 52.378766,4.894341 52.37903,4.895194 52.379624,4.895468 52.379856,4.895807 52.380144,4.894849 52.380524,4.894862 52.380537,4.894709 52.380583,4.894726 52.3806,4.894508 52.380683,4.894487 52.380663,4.891898 52.381608,4.891499 52.381763,4.890642 52.382161,4.890637 52.382179,4.890186 52.382395,4.890156 52.382364,4.889908 52.382132,4.888437 52.380522))",9646.00038370882,50374.57583730746,94636.19673299347,Low,Low,Low,High,Medium,Medium,Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),Low AC + Medium Pressure (Monitor),210,39,113,143,18.571428571428573,53.80952380952381,68.0952380952381
29,ChIJ38EeSPgIxkcRiuGH55cktvs,Bastion Hotel Amsterdam Noord,13.584666106166846,24.93421397864037,25.316477444514135,Rode Kruisbuurt,Buikslotermeer,POINT (4.9288738 52.3959177),"POLYGON((4.924547 52.395264,4.933643 52.393017,4.933897 52.392995,4.934148 52.392991,4.934389 52.393002,4.935021 52.393082,4.93543 52.393158,4.935893 52.393273,4.936211 52.393371,4.936777 52.393569,4.935784 52.393848,4.935335 52.393984,4.934746 52.394178,4.934313 52.394333,4.933748 52.394552,4.933334 52.394725,4.931783 52.395303,4.929722 52.396187,4.92806 52.3969,4.926614 52.397437,4.926162 52.397027,4.925693 52.396569,4.925309 52.396161,4.924838 52.395617,4.924547 52.395264))",2.971057391876333,8059.945294085403,14345.875787973468,Medium,Medium,Low,Low,Low,Low,Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),Low AC + Low Pressure (Limited Interest),1692,1,119,206,0.0591016548463357,7.033096926713949,12.174940898345152
30,ChIJ3Wf7ssUJxkcRtFlr_gu70cA,'t Hotel,10.103201227973605,23.000892862824234,25.39723635448906,Leliegracht e.o.,Grachtengordel-West,POINT (4.887147199999999 52.375161399999996),"POLYGON((4.883069 52.373992,4.883385 52.374065,4.885158 52.373998,4.88539 52.373977,4.885558 52.373934,4.885708 52.373881,4.885833 52.373823,4.886299 52.373571,4.886468 52.373506,4.88666 52.373456,4.886906 52.37342,4.888855 52.37326,4.888909 52.37344,4.88926 52.374309,4.889303 52.374462,4.889673 52.37482,4.891181 52.376192,4.891315 52.376324,4.8899 52.376899,4.889543 52.376955,4.886206 52.378089,4.884779 52.37653,4.883155 52.374752,4.883134 52.374679,4.883069 52.373992))",1646.5398234939428,71402.35810995998,119098.00241188401,Low,Low,Low,Medium,High,High,Low AC + Medium Pressure (Monitor),Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),368,22,147,243,5.978260869565218,39.94565217391305,66.03260869565217
31,ChIJ3YAVgxrixUcRKuOlFIBGff8,Hotel Belfort,21.84013691652008,25.482087470709768,26.94038483894628,Surinamepleinbuurt,Hoofddorppleinbuurt,POINT (4.8507245 52.3576736),"POLYGON((4.850287 52.357917,4.850342 52.354872,4.851626 52.354884,4.851851 52.354851,4.852116 52.354847,4.852438 52.354809,4.85338 52.354794,4.853553 52.354776,4.853693 52.355251,4.853773 52.355346,4.854123 52.356523,4.85433 52.357183,4.854781 52.357756,4.853897 52.358024,4.853623 52.358093,4.85355 52.358097,4.853405 52.358074,4.853007 52.357989,4.852843 52.35794,4.85265 52.357915,4.852456 52.357908,4.852176 52.357924,4.850575 52.357912,4.850287 52.357917))",51.19475963383214,7146.875404264648,21995.816532368575,High,High,High,Low,Low,Low,High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),2053,19,125,267,0.9254749147588894,6.088650754992694,13.005358012664395
32,ChIJ3bgqa5UJxkcRxszI9HoxG9A,Imperial Hotel Rembrandt,21.826114023167083,22.8596390133717,26.230541440936463,Rembrandtplein e.o.,Grachtengordel-Zuid,POINT (4.896167 52.3652862),"POLYGON((4.892818 52.36518,4.895874 52.364754,4.896908 52.364966,4.897537 52.365087,4.901217 52.365779,4.900752 52.366625,4.899284 52.367172,4.898795 52.367263,4.898242 52.36732,4.89725 52.367428,4.897128 52.367428,4.896077 52.367379,4.895268 52.367368,4.895052 52.367331,4.894831 52.367308,4.894323 52.367287,4.894147 52.367289,4.893881 52.36729,4.893807 52.367265,4.893466 52.367042,4.893296 52.366678,4.893155 52.36609,4.893008 52.365641,4.892898 52.365425,4.892818 52.36518))",5285.989091706408,55607.48906429863,136720.1168667434,High,Low,Medium,Medium,High,High,High AC + Medium Pressure (Manageable),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),359,50,160,282,13.92757660167131,44.56824512534819,78.55153203342618
33,ChIJ47-rYcQJxkcRQXupLHGfvGo,Clemens Hotel Amsterdam,9.739294008927526,23.68857113471872,25.516778727853563,Felix Meritisbuurt,Grachtengordel-West,POINT (4.8859974 52.373532999999995),"POLYGON((4.882614 52.368932,4.884411 52.368862,4.886623 52.368792,4.887279 52.368762,4.887679 52.368756,4.88784 52.368764,4.887828 52.368803,4.888126 52.370301,4.888509 52.372324,4.888766 52.373038,4.888822 52.373147,4.888855 52.37326,4.886906 52.37342,4.88666 52.373456,4.886468 52.373506,4.886299 52.373571,4.885833 52.373823,4.885708 52.373881,4.885558 52.373934,4.88539 52.373977,4.885158 52.373998,4.883385 52.374065,4.883069 52.373992,4.882614 52.368932))",4844.1977744888445,62291.36079592172,118909.49339472674,Low,Medium,Medium,Medium,High,High,Low AC + Medium Pressure (Monitor),Medium AC + High Pressure (Caution),Medium AC + High Pressure (Caution),712,76,386,549,10.674157303370785,54.21348314606742,77.10674157303372
34,ChIJ4SKfTscJxkcRcUEZj2dlGJ4,Hotel Doria Amsterdam,13.483292425799368,22.436578306920424,25.595723735870944,Oude Kerk e.o.,Burgwallen-Oude Zijde,POINT (4.8943598999999995 52.3724415),"POLYGON((4.893011 52.372707,4.893836 52.372536,4.894821 52.372199,4.895876 52.37186,4.896856 52.372674,4.898724 52.374116,4.899014 52.374374,4.899406 52.374749,4.899233 52.374789,4.898001 52.375238,4.897889 52.37516,4.89708 52.375505,4.896473 52.375764,4.894364 52.374067,4.893565 52.373489,4.893299 52.3732,4.893011 52.372707))",20505.176122348297,77855.91530998191,118205.57134243271,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),1323,356,808,1041,26.90854119425548,61.07331821617535,78.68480725623583
35,ChIJ4TCXoJgJxkcRa8jSbESQzcM,The Lancaster Hotel Amsterdam,15.887707586512459,27.763105274048673,24.632788153027416,Plantage,Weesperbuurt/Plantage,POINT (4.9129011 52.3658723),"POLYGON((4.906116 52.366765,4.906323 52.366618,4.90722 52.366413,4.90736 52.366375,4.907553 52.366307,4.907733 52.366227,4.907931 52.366112,4.908099 52.365987,4.908245 52.365698,4.908877 52.365816,4.91055 52.365256,4.91126 52.365003,4.913342 52.364287,4.914387 52.363945,4.915112 52.363708,4.915144 52.363661,4.915891 52.363404,4.915976 52.363383,4.916155 52.363356,4.916385 52.363351,4.916566 52.36337,4.916779 52.363423,4.918457 52.363884,4.919635 52.364364,4.920365 52.364701,4.920552 52.36482,4.921268 52.365276,4.921623 52.365575,4.921243 52.366102,4.910685 52.3697,4.910038 52.369315,4.909685 52.369068,4.907105 52.367342,4.906546 52.366984,4.90637 52.366888,4.906116 52.366765))",755.946280765225,12595.197390780024,89086.69615743024,Medium,High,Low,Low,Low,Medium,Medium AC + Low Pressure (Opportunity),High AC + Low Pressure (Potential),Low AC + Medium Pressure (Monitor),2736,152,597,1593,5.555555555555555,21.820175438596493,58.223684210526315
36,ChIJ4_Fen-YJxkcRnoIKfR2zVDg,Huygens Place Amsterdam,26.85823706308626,28.00304854032482,27.991498428444228,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8757527 52.362350299999996),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",3646.9653017595783,42622.603080633664,92674.95324233951,High,High,High,Medium,Medium,Medium,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),1613,80,665,966,4.959702417854929,41.2275263484191,59.88840669559826
37,ChIJ4eWiagQKxkcRf5j280yfbfE,INNSiDE by Melia Amsterdam,21.035107285403555,27.877915230138516,29.009983798365962,Zuidas-Noord,Zuidas,POINT (4.8709910999999995 52.339881999999996),"POLYGON((4.857095 52.338902,4.857099 52.338829,4.85758 52.338853,4.857617 52.337863,4.857599 52.336999,4.858214 52.336994,4.858585 52.336946,4.859137 52.336909,4.859848 52.336833,4.859989 52.336826,4.86031 52.336831,4.860473 52.336846,4.860605 52.336881,4.860766 52.336942,4.860953 52.337033,4.861029 52.337075,4.861213 52.337207,4.86132 52.337268,4.861628 52.337474,4.86174 52.33754,4.861975 52.337656,4.86208 52.3377,4.862262 52.337755,4.862388 52.33778,4.862669 52.337809,4.863263 52.337846,4.86461 52.337913,4.86601 52.337973,4.866697 52.33801,4.866927 52.338029,4.868686 52.33811,4.872006 52.33828,4.873434 52.338339,4.875216 52.338367,4.876645 52.338368,4.87928 52.338375,4.880617 52.338368,4.881925 52.338325,4.88312 52.33827,4.883961 52.338202,4.884227 52.338173,4.884628 52.338116,4.88507 52.341242,4.885297 52.341233,4.885405 52.342006,4.879039 52.341776,4.878318 52.341793,4.877146 52.34182,4.876052 52.341808,4.864983 52.341396,4.864804 52.343159,4.863005 52.342605,4.86282 52.34256,4.862657 52.342534,4.862507 52.342518,4.862289 52.342512,4.859679 52.342549,4.859471 52.342546,4.859174 52.342518,4.858055 52.34236,4.8573 52.342254,4.85734 52.342144,4.857334 52.342101,4.857435 52.341771,4.857462 52.341537,4.857414 52.34122,4.857326 52.340846,4.857199 52.340164,4.857159 52.339883,4.857137 52.33957,4.857163 52.339161,4.857159 52.339088,4.857116 52.338921,4.857095 52.338902))",263.60713698404857,3907.399550512525,23059.095214602858,High,High,High,Low,Low,Low,High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),1292,37,155,230,2.863777089783282,11.996904024767801,17.80185758513932
38,ChIJ4xC5Zu8JxkcRslO1FqW2SPI,Hotel Bellington,9.665583200534146,25.373464704495447,27.560854526459416,P.C. Hooftbuurt,Museumkwartier,POINT (4.8805683 52.360366),"POLYGON((4.877154 52.360101,4.878568 52.358153,4.883359 52.359432,4.883405 52.35945,4.883482 52.359496,4.883536 52.359554,4.883563 52.359618,4.883561 52.359684,4.883273 52.360145,4.883226 52.36029,4.884275 52.360568,4.884488 52.360643,4.88465 52.360727,4.885386 52.361236,4.884404 52.361727,4.884235 52.361794,4.884046 52.361849,4.883846 52.361888,4.883639 52.36191,4.882635 52.361928,4.882511 52.361938,4.882398 52.361957,4.882324 52.361581,4.882398 52.361478,4.880494 52.360974,4.880378 52.36092,4.877922 52.360277,4.877154 52.360101))",5628.172394891191,44399.16510442361,103030.50923641944,Low,High,High,High,Medium,Medium,Low AC + High Pressure (Critical),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),345,32,147,203,9.27536231884058,42.608695652173914,58.84057971014492
39,ChIJ4yHtluwJxkcRIayRi7Wipfo,Euphemia Old City Canal Zone,16.840847839147326,23.56664492577284,27.310467857574654,Weteringbuurt,De Weteringschans,POINT (4.8916205 52.3605477),"POLYGON((4.886829 52.361615,4.886983 52.361539,4.890016 52.36009,4.89012 52.360071,4.890777 52.360025,4.896185 52.359696,4.896211 52.359874,4.896181 52.360253,4.896088 52.36162,4.895908 52.361605,4.888099 52.362673,4.888035 52.362693,4.887968 52.362714,4.887875 52.362774,4.887699 52.362558,4.886829 52.361615))",4904.552705147179,54269.69484185715,131770.24195581867,Medium,Medium,High,Medium,Medium,High,Medium AC + Medium Pressure (Balanced),Medium AC + Medium Pressure (Balanced),High AC + High Pressure (Stress),936,23,369,741,2.4572649572649574,39.42307692307692,79.16666666666666
40,ChIJ4zA2tMsJxkcRZhl5GUU843I,Room Mate Aitana,14.84157221150225,22.50154386383332,24.119033096799654,Westerdokseiland,Haarlemmerbuurt,POINT (4.8939945 52.384810599999994),"POLYGON((4.890186 52.382395,4.890637 52.382179,4.890642 52.382161,4.891499 52.381763,4.891898 52.381608,4.894487 52.380663,4.894508 52.380683,4.894726 52.3806,4.894709 52.380583,4.894862 52.380537,4.894849 52.380524,4.895807 52.380144,4.896657 52.38106,4.898773 52.38297,4.898665 52.383044,4.897916 52.383676,4.897312 52.384271,4.896764 52.384887,4.896247 52.385649,4.895878 52.386362,4.895661 52.386923,4.895083 52.388692,4.892367 52.388525,4.892315 52.388358,4.892302 52.388223,4.892309 52.388207,4.892214 52.388191,4.892075 52.388507,4.891015 52.388441,4.891067 52.388277,4.891178 52.387781,4.890644 52.383246,4.89075 52.382997,4.890186 52.382395))",169.5960642438195,12050.765444279998,67566.7863290029,Medium,Low,Low,Low,Low,Low,Medium AC + Low Pressure (Opportunity),Low AC + Low Pressure (Limited Interest),Low AC + Low Pressure (Limited Interest),5935,97,790,2562,1.6343723673125525,13.310867733782644,43.167649536647005
41,ChIJ5U4SjYYJxkcRvqlnMnET-ds,Hotel Flipper,4.866043390246731,25.403275722407866,27.949568576707506,IJselbuurt-Oost,IJselbuurt,POINT (4.9086919 52.3488883),"POLYGON((4.904194 52.349075,4.905237 52.346292,4.912708 52.347337,4.912233 52.348115,4.911065 52.35003,4.905339 52.349228,4.904194 52.349075))",58.379159129529114,7012.652579071424,32026.030806336672,Low,High,High,Low,Low,Low,Low AC + Low Pressure (Limited Interest),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),1287,9,87,216,0.6993006993006993,6.75990675990676,16.783216783216783
42,ChIJ5Uk86CkJxkcR2sQFZqPlGUM,Hotel Continental,10.397802517729662,24.067703074053473,25.38697744958032,Nieuwe Kerk e.o.,Burgwallen-Nieuwe Zijde,POINT (4.8961251 52.375817299999994),"POLYGON((4.890589 52.373174,4.890573 52.372947,4.890605 52.372643,4.89137 52.372719,4.891752 52.372725,4.892126 52.372742,4.892975 52.372708,4.893011 52.372707,4.893299 52.3732,4.893565 52.373489,4.894364 52.374067,4.896473 52.375764,4.896266 52.375819,4.895702 52.376036,4.895622 52.376115,4.895472 52.376156,4.895342 52.376181,4.8951 52.376206,4.893582 52.376221,4.89245 52.375459,4.892069 52.375192,4.891934 52.375074,4.891756 52.374874,4.891352 52.374452,4.890938 52.373991,4.89088 52.373892,4.89065 52.373392,4.890589 52.373174))",14758.152496848104,69965.89426081236,104883.08288110507,Low,Medium,Low,High,High,Medium,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),Low AC + Medium Pressure (Monitor),1014,243,644,803,23.964497041420117,63.510848126232744,79.19132149901381
43,ChIJ5WeQe00JxkcRuu1F6aUBHW0,"The Hoxton, Lloyd Amsterdam",22.412143991767984,23.49927568847587,25.532158369730762,Rietlanden,Oostelijk Havengebied,POINT (4.934660099999999 52.374241399999995),"POLYGON((4.927698 52.373914,4.927907 52.373853,4.928551 52.373681,4.929403 52.373475,4.929855 52.373345,4.930191 52.373225,4.930551 52.373077,4.93088 52.37292,4.931178 52.372751,4.931432 52.372586,4.931749 52.37235,4.931974 52.372156,4.932106 52.371983,4.93218 52.371958,4.932259 52.371962,4.932396 52.371785,4.932332 52.371749,4.932321 52.371732,4.932325 52.371699,4.932507 52.371504,4.932628 52.371279,4.932768 52.370903,4.932778 52.370731,4.932817 52.370693,4.932849 52.370683,4.932895 52.370683,4.9329 52.370665,4.932915 52.370666,4.932942 52.370547,4.933578 52.371037,4.933663 52.371084,4.933701 52.371094,4.938493 52.371142,4.938477 52.371852,4.938441 52.373507,4.939974 52.373678,4.940077 52.373715,4.940158 52.37377,4.940196 52.373813,4.940225 52.373885,4.940218 52.373959,4.940193 52.374006,4.940154 52.374049,4.939821 52.374278,4.939522 52.37451,4.938707 52.375245,4.929052 52.376921,4.927698 52.373914))",1151.4327139176671,1581.1927314586412,11126.29496245135,High,Medium,Medium,Medium,Low,Low,High AC + Medium Pressure (Manageable),Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),373,17,25,39,4.557640750670242,6.702412868632708,10.455764075067025
